work_id,author,author_ml,author_name_tei,author_page,title_ml,title_en,toc_title,section_label,work_type,keywords,domain,derivation,factuality,constitution,language,source_url,html_url,publisher,pub_place,digital_edition_date,digital_edition_year,source_pub_year,source_publisher,source_pages,typeset_by,edited_by,encoded_by,sponsor,funder,licence,licence_url,setting_place,setting_time,word_count,char_count,para_count,chillu_atomic,chillu_zwj,chillu_encoding,unicode_form,sha256
karassery-poru,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,പേരിന്റെ പേരിലെ പോരു്,Perinte Perile Poru,പേരിന്റെ പേരിലെ പോരു്,Essay,article,Article; M. N. Karassery; Perinte Perile Poru; എം. എൻ. കാരശ്ശേരി; പേരിന്റെ പേരിലെ പോരു്; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-poru.xml,https://books.sayahna.org/html/karassery-poru.html,Sayahna Foundation,"Trivandrum, India","September 24, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"September 24, 2023",487,4823,18,115,0,atomic,NFC,23a86f6df5cbb8792960dd559957832462e8252dd7938b6777c74e46c287c004
karassery-prakrthi,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,പ്രകൃതി,Prakrthi,പ്രകൃതി,Essay,article,Article; M. N. Karassery; Prakrthi; എം. എൻ. കാരശ്ശേരി; പ്രകൃതി; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-prakrthi.xml,https://books.sayahna.org/html/karassery-prakrthi.html,Sayahna Foundation,"Trivandrum, India","February 28, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"February 28, 2024",914,9098,42,198,0,atomic,NFC,9c21af83e220bfbc28c3320041d81239b79b9fcd79a865a14bd9a973e2fbae23
karassery-prathichaya,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,പ്രതിച്ഛായയുടെ തെരഞ്ഞെടുപ്പു്,Prathichayayude Theranjeduppu,പ്രതിച്ഛായയുടെ തെരഞ്ഞെടുപ്പു്,Essay,article,Article; M. N. Karassery; Prathichayayude Theranjeduppu; എം. എൻ. കാരശ്ശേരി; പ്രതിച്ഛായയുടെ തെരഞ്ഞെടുപ്പു്; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-prathichaya.xml,https://books.sayahna.org/html/karassery-prathichaya.html,Sayahna Foundation,"Trivandrum, India","January 12, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"January 12, 2024",696,7426,20,149,0,atomic,NFC,bcbd5ebca0acc15a351c8299f17e6ec4b00d4628dcc24323058dea527c8f2308
karassery-prasidhi,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,പ്രസിദ്ധിയും പരസ്യവും,Prasidhiyum Parasyavum,പ്രസിദ്ധിയും പരസ്യവും,Essay,article,Article; M. N. Karassery; Prasidhiyum Parasyavum; എം. എൻ. കാരശ്ശേരി; പ്രസിദ്ധിയും പരസ്യവും; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-prasidhi.xml,https://books.sayahna.org/html/karassery-prasidhi.html,Sayahna Foundation,"Trivandrum, India","September 19, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"September 19, 2023",548,5645,23,120,0,atomic,NFC,afa021a502579ea5ae52d7fa0edf113952b3036b6ef0e4ef9e98568d729f5343
karassery-premathinte,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,പ്രേമത്തിന്റെ നാനാർത്ഥങ്ങൾ,Premaththinte Nanarthangal,പ്രേമത്തിന്റെ നാനാർത്ഥങ്ങൾ,Essay,article,Article; M. N. Karassery; Premaththinte Nanarthangal; എം. എൻ. കാരശ്ശേരി; പ്രേമത്തിന്റെ നാനാർത്ഥങ്ങൾ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-premathinte.xml,https://books.sayahna.org/html/karassery-premathinte.html,Sayahna Foundation,"Trivandrum, India","December 24, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"December 24, 2023",519,5260,21,104,0,atomic,NFC,33e3dda07fc4130876a3799d2f75af6ad58486f266537555706b80f72c84e5b9
karassery-balalsangam,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,ബലാത്സംഗം ആയുധമാവുമ്പോൾ,Balalsangam Aayudhamavumbol,ബലാത്സംഗം ആയുധമാവുമ്പോൾ,Essay,article,Article; M. N. Karassery; Balalsangam Aayudhamavumbol; എം. എൻ. കാരശ്ശേരി; ബലാത്സംഗം ആയുധമാവുമ്പോൾ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-balalsangam.xml,https://books.sayahna.org/html/karassery-balalsangam.html,Sayahna Foundation,"Trivandrum, India","December 28, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"December 28, 2023",689,7080,19,138,0,atomic,NFC,3f10cdd852c70e7d4668dc6a9a12f22de1658a4d0be49a1d0a097ea898548b76
karassery-madhav,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,ബഷീർ: മാധവനു് പിഴച്ചതെവിടെ?,Basheer: Madhavanu Pizhachathevide?,ബഷീർ: മാധവനു് പിഴച്ചതെവിടെ?,Essay,article,Article; M. N. Karassery; Basheer: Madhavanu Pizhachathevide?; എം. എൻ. കാരശ്ശേരി; ബഷീർ: മാധവനു് പിഴച്ചതെവിടെ?; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-madhav.xml,https://books.sayahna.org/html/karassery-madhav.html,Sayahna Foundation,"Trivandrum, India","January 12, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"January 12, 2024",984,10115,28,257,0,atomic,NFC,28b466853b95c988475a5ccc3f1267c611a9ffbf5ff407a286877535fe44a0e2
karassery-bank,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,ബാങ്ക് ദേശസാല്ക്കരണം,Bank Desasalkaranam,ബാങ്ക് ദേശസാല്ക്കരണം,Essay,article,Article; M. N. Karassery; Bank Desasalkaranam; എം. എൻ. കാരശ്ശേരി; ബാങ്ക് ദേശസാല്ക്കരണം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-bank.xml,https://books.sayahna.org/html/karassery-bank.html,Sayahna Foundation,"Trivandrum, India","September 11, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"September 11, 2023",623,6172,37,176,0,atomic,NFC,073df55b0981d8f50e4b5dfb017d4b06360e7d270c16c85216780dbf0d67f0f3
karasseri-bore,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,ബോറ്,Bore,ബോറ്,Essay,article,Article; M. N. Karassery; Bore; എം. എൻ. കാരശ്ശേരി; ബോറ്; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karasseri-bore.xml,https://books.sayahna.org/html/karasseri-bore.html,Sayahna Foundation,"Trivandrum, India","August 2, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"August 2, 2023",1030,10833,37,190,0,atomic,NFC,ccf491877acd33692612ff46e5956819b242c88ab8046640d3562d37d4a434db
karassery-bharya,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,ഭാര്യയെ തല്ലാമോ?,Bharyaye Thallamo?,ഭാര്യയെ തല്ലാമോ?,Essay,article,Article; M. N. Karassery; Bharyaye Thallamo?; എം. എൻ. കാരശ്ശേരി; ഭാര്യയെ തല്ലാമോ?; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-bharya.xml,https://books.sayahna.org/html/karassery-bharya.html,Sayahna Foundation,"Trivandrum, India","December 29, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"December 29, 2023",486,4969,18,139,0,atomic,NFC,fce1d45e9bf4f654810c115409da079dad73cad7cc7c64a2e023569ca9b7b6d4
karassery-bhasha2,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,ഭാഷ,Bhasha,ഭാഷ,Essay,article,Article; M. N. Karassery; Bhasha; എം. എൻ. കാരശ്ശേരി; ഭാഷ; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-bhasha2.xml,https://books.sayahna.org/html/karassery-bhasha2.html,Sayahna Foundation,"Trivandrum, India","February 5, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"February 5, 2024",880,9206,35,196,0,atomic,NFC,33a70abf79772f9bb790d26f5c6f9b6c0467f2d031992a475887381e0614e755
karassery-manka,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,മങ്കടയുടെ ലോകം,Mankayude Lokam,മങ്കടയുടെ ലോകം,Essay,article,Article; M. N. Karassery; Mankayude Lokam; എം. എൻ. കാരശ്ശേരി; മങ്കടയുടെ ലോകം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-manka.xml,https://books.sayahna.org/html/karassery-manka.html,Sayahna Foundation,"Trivandrum, India","December 24, 2023",2023,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"December 24, 2023",981,10063,21,210,0,atomic,NFC,1df9723b32bbd4d1452a85571ed469b3b181470e6a2f8f793ab382af35be6525
karassery-matham,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,മതം,Matham,മതം,Essay,article,Article; M. N. Karassery; Matham; എം. എൻ. കാരശ്ശേരി; മതം; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-matham.xml,https://books.sayahna.org/html/karassery-matham.html,Sayahna Foundation,"Trivandrum, India","February 5, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"February 5, 2024",524,5697,20,117,0,atomic,NFC,476ecffac6626cf8205628117c0dace23b6c8f076f2999ae8c98bd67c4056810
karassery-mathavum,M. N. Karassery,കാരശ്ശേരി എം എൻ,M. N. Karassery,https://books.sayahna.org/html/sfn-karassery.html,മതവും മതേതരത്വവും,Mathavum Mathetharathwavum,മതവും മതേതരത്വും,Essay,article,Article; M. N. Karassery; Mathavum Mathetharathwavum; എം. എൻ. കാരശ്ശേരി; മതവും മതേതരത്വവും; Open Access Publishing; Malayalam; Sayahna Foundation; Free Software; XML,art,orginal,fact,single,ml,https://books.sayahna.org/xml/karassery-mathavum.xml,https://books.sayahna.org/html/karassery-mathavum.html,Sayahna Foundation,"Trivandrum, India","January 12, 2024",2024,,Not available,20,JN Jamuna,PK Ashok,JN Jamuna,Sayahna Foundation,River Valley Technologies,The text of the original item is copyrighted to the author. The text encoding and editorial notes were created and​/or prepared by the Sayahna Foundation and are licensed under a Creative Commons Attr,https://creativecommons.org/licenses/by-nc-sa/4.0/,India,"January 12, 2024",952,10782,27,203,0,atomic,NFC,083308c42e5b5e935a6154bc546df345676f87ee9fb96539656fa3fdccb0b659
